Unnamed: 0,week,year,countyx,count,incidence,index,BinX,BinY,Unnamed: 0,X,Y,county
222,8,2001,LK Würzburg,2.0,49.6325573491915,222,7,5,367.0,9.917228179,49.72641812,LK Würzburg
223,8,2001,SK Augsburg,2.0,30.6677911523423,223,8,2,337.0,10.87617153,48.34534076,SK Augsburg
224,8,2001,SK Bielefeld,1.0,13.5150354769681,224,5,9,212.0,8.529956131,52.00734698,SK Bielefeld
225,8,2001,SK Essen,1.0,8.35185434366025,225,2,8,109.0,7.00732044,51.43776931,SK Essen
226,8,2001,SK Frankfurt am Main,2.0,10.67515780824026,226,5,6,77.0,8.643139599,50.12140723,SK Frankfurt am Main
227,8,2001,SK Freiburg i.Breisgau,1.0,9.844942160964813,227,3,1,39.0,7.812223322999999,47.98973442,SK Freiburg i.Breisgau
228,8,2001,SK Köln,3.0,11.804060709550711,228,2,7,358.0,6.95755812,50.95978658,SK Köln
229,8,2001,SK München,2.0,4.6051328990466205,229,10,2,83.0,11.55480833,48.15608074,SK München
230,8,2001,SK Nürnberg,1.0,5.49455581095065,230,9,4,348.0,11.26434146,49.44199411,SK Nürnberg
231,8,2001,SK Stuttgart,2.0,15.81557344807667,231,6,3,60.0,9.174547296,48.78448056,SK Stuttgart
232,8,2001,SK Würzburg,1.0,33.2207518963513,232,7,5,237.0,9.937880783999999,49.78048468,SK Würzburg
233,9,2001,LK Aichach-Friedberg,12.0,346.5453560967785,233,9,2,338.0,11.07345012,48.41245885,LK Aichach-Friedberg
234,9,2001,LK Bamberg,4.0,103.25158878719509,234,8,5,44.0,10.87589996,49.90065783,LK Bamberg
235,9,2001,LK Bodenseekreis,1.0,15.7694160935652,235,6,1,151.0,9.414845587,47.74277132,LK Bodenseekreis
236,9,2001,LK Böblingen,1.0,8.98876404494382,236,5,3,350.0,8.942495704,48.67913217,LK Böblingen
237,9,2001,LK Cham,1.0,37.477357429886105,237,12,4,159.0,12.6729384,49.22430336,LK Cham
238,9,2001,LK Esslingen,1.0,8.58524673045187,238,6,3,240.0,9.367813245,48.64586295,LK Esslingen
239,9,2001,LK Euskirchen,2.0,43.0663055863429,239,1,6,266.0,6.649498443,50.52506986,LK Euskirchen
240,9,2001,LK Freyung-Grafenau,1.0,40.2549480040255,240,13,3,281.0,13.48604247,48.82855602,LK Freyung-Grafenau
241,9,2001,LK Göttingen,8.0,100.2153363633556,241,7,8,410.0,10.09441644,51.55486849,LK Göttingen
242,9,2001,LK Hochsauerlandkreis,6.0,77.111906510356,242,4,8,19.0,8.427181649,51.32331517,LK Hochsauerlandkreis
243,9,2001,LK Kitzingen,4.0,152.27310975663397,243,8,5,161.0,10.293139300000002,49.75479546,LK Kitzingen
244,9,2001,LK Konstanz,13.0,183.11427735451457,244,6,1,270.0,9.129606178,47.8477235,LK Konstanz
245,9,2001,LK Lüchow-Dannenberg,2.0,141.93195412517858,245,9,11,46.0,11.1083816,53.02062165,LK Lüchow-Dannenberg
246,9,2001,LK Main-Tauber-Kreis,2.0,62.09707204658729,246,7,5,368.0,9.735726211,49.57583333,LK Main-Tauber-Kreis
247,9,2001,LK Mayen-Koblenz,1.0,14.1464948129519,247,3,6,335.0,7.375897496,50.33516807,LK Mayen-Koblenz
248,9,2001,LK Märkisch-Oderland,1.0,13.4782999371013,248,14,11,186.0,14.06722572,52.61170978,LK Märkisch-Oderland
249,9,2001,LK Märkischer Kreis,1.0,7.7641426014191115,249,3,8,320.0,7.718627682,51.26186162,LK Märkischer Kreis
250,9,2001,LK Neckar-Odenwald-Kreis,2.0,47.1976401179941,250,6,4,171.0,9.285224519,49.46778434,LK Neckar-Odenwald-Kreis
251,9,2001,LK Nordfriesland,11.0,250.69641019947917,251,6,15,172.0,9.114426279,54.87523833,LK Nordfriesland
252,9,2001,LK Ostallgäu,1.0,26.0763748044272,252,8,1,371.0,10.65340057,47.80151836,LK Ostallgäu
253,9,2001,LK Osterholz,1.0,36.132969327123796,253,5,12,277.0,8.764084716000001,53.24818551,LK Osterholz
254,9,2001,LK Peine,2.0,63.4927845395701,254,7,10,342.0,10.2489519,52.30198811,LK Peine
255,9,2001,LK Plön,1.0,38.0630154366674,255,8,14,134.0,10.35137175,54.20944309,LK Plön
256,9,2001,LK Rastatt,1.0,15.133044684518099,256,4,3,117.0,8.208243605,48.79259362,LK Rastatt
257,9,2001,LK Regen,5.0,267.5404954668023,257,12,3,208.0,13.0985455,49.02234446,LK Regen
258,9,2001,LK Rhein-Erft-Kreis,1.0,9.4700955427417,258,1,7,332.0,6.7243826570000005,50.91095217,LK Rhein-Erft-Kreis
259,9,2001,LK Rhein-Pfalz-Kreis,1.0,27.779921290222997,259,4,4,140.0,8.371977795,49.43340141,LK Rhein-Pfalz-Kreis
260,9,2001,LK Rhein-Sieg-Kreis,2.0,13.56437121288532,260,2,7,357.0,7.200650126,50.74223782,LK Rhein-Sieg-Kreis
261,9,2001,LK Rosenheim,2.0,30.004375896944005,261,11,1,165.0,12.2596389,47.96651024,LK Rosenheim
262,9,2001,LK Schleswig-Flensburg,1.0,17.869907076483198,262,6,14,245.0,9.676287624,54.49772785,LK Schleswig-Flensburg
263,9,2001,LK Schwarzwald-Baar-Kreis,1.0,15.696807443774901,263,4,1,74.0,8.407281961,48.00086478,LK Schwarzwald-Baar-Kreis
264,9,2001,LK Schweinfurt,1.0,40.6467347123114,264,7,5,351.0,10.28494421,50.01617769,LK Schweinfurt
265,9,2001,LK Sigmaringen,1.0,23.4542966968532,265,6,1,176.0,9.262390337000001,48.04993413,LK Sigmaringen
266,9,2001,LK Straubing-Bogen,2.0,74.1665439406188,266,11,3,312.0,12.53082183,48.88573591,LK Straubing-Bogen
267,9,2001,LK Tuttlingen,1.0,27.1304976939077,267,5,1,287.0,8.793968846,47.99870905,LK Tuttlingen
268,9,2001,LK Waldshut,4.0,82.3301143739696,268,4,1,251.0,8.277484463,47.6936338,LK Waldshut
269,9,2001,LK Wesel,1.0,8.354025015663801,269,1,9,289.0,6.606887225,51.61954756,LK Wesel
270,9,2001,LK Wetteraukreis,1.0,12.231834027603199,270,5,6,89.0,8.895920732,50.3545012,LK Wetteraukreis
271,9,2001,LK Würzburg,1.0,21.0676623087817,271,7,5,367.0,9.917228179,49.72641812,LK Würzburg
272,9,2001,SK Berlin Pankow,1.0,12.476606363069198,272,13,11,400.0,13.43977683,52.6042512,SK Berlin Pankow
273,9,2001,SK Dresden,1.0,4.92778063710728,273,13,8,361.0,13.78121489,51.07334504,SK Dresden
274,9,2001,SK Erfurt,1.0,13.266802774235899,274,9,7,118.0,11.01324258,50.98855127,SK Erfurt
275,9,2001,SK Frankfurt am Main,1.0,7.1412135302192405,275,5,6,77.0,8.643139599,50.12140723,SK Frankfurt am Main
276,9,2001,SK Freiburg i.Breisgau,1.0,19.1781113822091,276,3,1,39.0,7.812223322999999,47.98973442,SK Freiburg i.Breisgau
277,9,2001,SK Kassel,2.0,48.128612297978705,277,6,8,215.0,9.558434569,51.35267505,SK Kassel
278,9,2001,SK Mannheim,1.0,9.4006068613985,278,4,4,28.0,8.518768395,49.49029778,SK Mannheim
279,9,2001,SK München,1.0,2.98560936287096,279,10,2,83.0,11.55480833,48.15608074,SK München
280,9,2001,SK Ulm,1.0,20.7523894070581,280,7,2,272.0,9.950453077,48.39081752,SK Ulm
281,9,2001,SK Wolfsburg,1.0,37.601838312095296,281,8,10,85.0,10.79581876,52.40809139,SK Wolfsburg
282,9,2001,SK Wuppertal,1.0,13.3485605802174,282,2,8,25.0,7.170486886,51.24645844,SK Wuppertal
283,10,2001,LK Aichach-Friedberg,28.0,854.5653990746238,283,9,2,338.0,11.07345012,48.41245885,LK Aichach-Friedberg
284,10,2001,LK Aurich,2.0,43.6765712851346,284,3,13,113.0,7.551010077999999,53.67659651,LK Aurich
285,10,2001,LK Bad Kreuznach,1.0,29.5246530853262,285,3,5,198.0,7.673015056,49.81207435,LK Bad Kreuznach
286,10,2001,LK Bamberg,1.0,30.907654795837804,286,8,5,44.0,10.87589996,49.90065783,LK Bamberg
287,10,2001,LK Bayreuth,1.0,40.24054905993611,287,10,5,328.0,11.54100506,49.88512225,LK Bayreuth
288,10,2001,LK Biberach,2.0,33.761241538186695,288,7,2,124.0,9.738412896,48.12156599,LK Biberach
289,10,2001,LK Dachau,1.0,28.27965435978,289,9,2,9.0,11.34429534,48.34214662,LK Dachau
290,10,2001,LK Deggendorf,9.0,321.2494499807134,290,12,3,71.0,13.01836551,48.77997544,LK Deggendorf
291,10,2001,LK Freising,1.0,18.759575199841606,291,10,2,163.0,11.74891157,48.45388349,LK Freising
292,10,2001,LK Freyung-Grafenau,2.0,92.2029999520774,292,13,3,281.0,13.48604247,48.82855602,LK Freyung-Grafenau
293,10,2001,LK Göttingen,14.0,163.57189988285722,293,7,8,410.0,10.09441644,51.55486849,LK Göttingen
294,10,2001,LK Günzburg,1.0,36.677805852147706,294,8,2,252.0,10.37483887,48.35507256,LK Günzburg
295,10,2001,LK Herzogtum Lauenburg,1.0,20.357154974497,295,8,13,388.0,10.58870681,53.62530023,LK Herzogtum Lauenburg
296,10,2001,LK Hochsauerlandkreis,5.0,65.5872204894459,296,4,8,19.0,8.427181649,51.32331517,LK Hochsauerlandkreis
297,10,2001,LK Karlsruhe,1.0,8.098258874342019,297,5,3,168.0,8.548759352000001,49.03666902,LK Karlsruhe
298,10,2001,LK Kitzingen,5.0,201.30870333902843,298,8,5,161.0,10.293139300000002,49.75479546,LK Kitzingen
299,10,2001,LK Konstanz,46.0,688.0798497413127,299,6,1,270.0,9.129606178,47.8477235,LK Konstanz
300,10,2001,LK Leer,3.0,65.7384340909011,300,3,12,331.0,7.816364299,53.37698084,LK Leer
301,10,2001,LK Limburg-Weilburg,1.0,24.0635277131628,301,4,6,49.0,8.212602427,50.42987922,LK Limburg-Weilburg
302,10,2001,LK Lüchow-Dannenberg,3.0,235.92673219306369,302,9,11,46.0,11.1083816,53.02062165,LK Lüchow-Dannenberg
303,10,2001,LK Main-Tauber-Kreis,8.0,209.27732973523558,303,7,5,368.0,9.735726211,49.57583333,LK Main-Tauber-Kreis
304,10,2001,LK Merzig-Wadern,1.0,25.70106802216,304,1,4,86.0,6.676958699,49.5030989,LK Merzig-Wadern
305,10,2001,LK Märkischer Kreis,1.0,7.4391231753484,305,3,8,320.0,7.718627682,51.26186162,LK Märkischer Kreis
306,10,2001,LK Neckar-Odenwald-Kreis,3.0,79.6750838924753,306,6,4,171.0,9.285224519,49.46778434,LK Neckar-Odenwald-Kreis
307,10,2001,LK Neunkirchen,1.0,26.265102433899497,307,2,4,339.0,7.120980672999999,49.37962957,LK Neunkirchen
308,10,2001,LK Nordfriesland,9.0,202.7190793222057,308,6,15,172.0,9.114426279,54.87523833,LK Nordfriesland
309,10,2001,LK Ortenaukreis,1.0,8.74210781932977,309,4,3,318.0,8.222920962,48.60422656,LK Ortenaukreis
310,10,2001,LK Paderborn,1.0,13.162320663381,310,5,9,288.0,8.727860063,51.64948114,LK Paderborn
311,10,2001,LK Regen,15.0,787.1691726476104,311,12,3,208.0,13.0985455,49.02234446,LK Regen
312,10,2001,LK Rhein-Erft-Kreis,1.0,9.96374304613767,312,1,7,332.0,6.7243826570000005,50.91095217,LK Rhein-Erft-Kreis
313,10,2001,LK Rhein-Kreis Neuss,1.0,8.000177781728482,313,1,8,365.0,6.643107827000001,51.14760705,LK Rhein-Kreis Neuss
314,10,2001,LK Rhein-Pfalz-Kreis,2.0,50.9357856864879,314,4,4,140.0,8.371977795,49.43340141,LK Rhein-Pfalz-Kreis
315,10,2001,LK Rhein-Sieg-Kreis,5.0,34.1246907459251,315,2,7,357.0,7.200650126,50.74223782,LK Rhein-Sieg-Kreis
316,10,2001,LK Rheingau-Taunus-Kreis,1.0,22.328350803200397,316,4,6,229.0,8.100802268999999,50.15810985,LK Rheingau-Taunus-Kreis
317,10,2001,LK Rhön-Grabfeld,1.0,40.142729705620006,317,7,6,56.0,10.26110163,50.36123232,LK Rhön-Grabfeld
318,10,2001,LK Saarlouis,1.0,20.8097297047331,318,2,4,174.0,6.769999877999999,49.36907204,LK Saarlouis
319,10,2001,LK Schleswig-Flensburg,1.0,17.869907076483198,319,6,14,245.0,9.676287624,54.49772785,LK Schleswig-Flensburg
320,10,2001,LK Schwarzwald-Baar-Kreis,1.0,15.4921334389094,320,4,1,74.0,8.407281961,48.00086478,LK Schwarzwald-Baar-Kreis
321,10,2001,LK Segeberg,1.0,15.933997840058101,321,7,13,135.0,10.16041112,53.90466788,LK Segeberg
322,10,2001,LK Sigmaringen,4.0,102.43473101422859,322,6,1,176.0,9.262390337000001,48.04993413,LK Sigmaringen
323,10,2001,LK Soest,7.0,97.70529423039758,323,4,9,231.0,8.193101765,51.58734747,LK Soest
324,10,2001,LK Steinfurt,1.0,6.728091651559612,324,3,10,59.0,7.609238499999999,52.19549011,LK Steinfurt
325,10,2001,LK Straubing-Bogen,1.0,34.961639312421106,325,11,3,312.0,12.53082183,48.88573591,LK Straubing-Bogen
326,10,2001,LK Südliche Weinstraße,1.0,36.3284088156939,326,4,4,364.0,8.040234747000001,49.19470603,LK Südliche Weinstraße
327,10,2001,LK Tuttlingen,4.0,106.4659083675654,327,5,1,287.0,8.793968846,47.99870905,LK Tuttlingen
328,10,2001,LK Waldshut,6.0,127.29288281160773,328,4,1,251.0,8.277484463,47.6936338,LK Waldshut
329,10,2001,LK Westerwaldkreis,1.0,18.197442248395106,329,3,7,310.0,7.871130063,50.64982156,LK Westerwaldkreis
330,10,2001,LK Würzburg,3.0,74.0130339551168,330,7,5,367.0,9.917228179,49.72641812,LK Würzburg
331,10,2001,LK Zollernalbkreis,1.0,17.3048636280608,331,5,2,175.0,8.939526246,48.25988985,LK Zollernalbkreis
332,10,2001,SK Augsburg,1.0,15.5439072201449,332,8,2,337.0,10.87617153,48.34534076,SK Augsburg
333,10,2001,SK Berlin Pankow,2.0,21.6867469879518,333,13,11,400.0,13.43977683,52.6042512,SK Berlin Pankow
334,10,2001,SK Berlin Spandau,1.0,15.044003710854199,334,12,10,409.0,13.17966838,52.52837136,SK Berlin Spandau
335,10,2001,SK Berlin Treptow-Köpenick,1.0,22.5532821290298,335,13,10,405.0,13.60346202,52.432367000000006,SK Berlin Treptow-Köpenick
336,10,2001,SK Cottbus,1.0,42.914362006484794,336,14,9,125.0,14.36606791,51.77549306,SK Cottbus
337,10,2001,SK Düsseldorf,1.0,7.59269414097102,337,2,8,323.0,6.825464322,51.23556231,SK Düsseldorf
338,10,2001,SK Essen,1.0,8.47733020614041,338,2,8,109.0,7.00732044,51.43776931,SK Essen
339,10,2001,SK Karlsruhe,1.0,16.6283291300612,339,4,3,189.0,8.418971817000001,49.01040226,SK Karlsruhe
340,10,2001,SK Köln,13.0,54.934493343814104,340,2,7,358.0,6.95755812,50.95978658,SK Köln
341,10,2001,SK Leipzig,1.0,8.6102979163079,341,11,8,247.0,12.37970108,51.33833756,SK Leipzig
342,10,2001,SK München,2.0,6.813279162556241,342,10,2,83.0,11.55480833,48.15608074,SK München
343,10,2001,SK Nürnberg,1.0,10.0085628815765,343,9,4,348.0,11.26434146,49.44199411,SK Nürnberg
344,10,2001,SK Stuttgart,1.0,7.30421656190526,344,6,3,60.0,9.174547296,48.78448056,SK Stuttgart
345,10,2001,SK Wolfsburg,1.0,39.49013843487421,345,8,10,85.0,10.79581876,52.40809139,SK Wolfsburg
346,10,2001,SK Wuppertal,2.0,25.3785635733018,346,2,8,25.0,7.170486886,51.24645844,SK Wuppertal
347,10,2001,SK Würzburg,2.0,66.1829899586329,347,7,5,237.0,9.937880783999999,49.78048468,SK Würzburg
348,11,2001,LK Aichach-Friedberg,19.0,557.6602613661995,348,9,2,338.0,11.07345012,48.41245885,LK Aichach-Friedberg
349,11,2001,LK Aschaffenburg,1.0,26.4371530123667,349,6,5,225.0,9.220855631000001,49.98359099,LK Aschaffenburg
350,11,2001,LK Aurich,1.0,24.402809034462198,350,3,13,113.0,7.551010077999999,53.67659651,LK Aurich
351,11,2001,LK Bamberg,8.0,228.64796941256438,351,8,5,44.0,10.87589996,49.90065783,LK Bamberg
352,11,2001,LK Cham,3.0,91.8667959405575,352,12,4,159.0,12.6729384,49.22430336,LK Cham
353,11,2001,LK Dachau,1.0,28.27965435978,353,9,2,9.0,11.34429534,48.34214662,LK Dachau
354,11,2001,LK Darmstadt-Dieburg,1.0,15.0606189914405,354,5,5,366.0,8.757112401,49.85856737,LK Darmstadt-Dieburg
355,11,2001,LK Deggendorf,15.0,543.2680359367411,355,12,3,71.0,13.01836551,48.77997544,LK Deggendorf
356,11,2001,LK Düren,1.0,15.9141344037062,356,1,7,205.0,6.436490245,50.82786723,LK Düren
357,11,2001,LK Ennepe-Ruhr-Kreis,1.0,14.3132047265383,357,2,8,264.0,7.341123241,51.34042391,LK Ennepe-Ruhr-Kreis
358,11,2001,LK Fürth,1.0,31.1197939178092,358,8,4,347.0,10.85321432,49.45391379,LK Fürth
359,11,2001,LK Gießen,1.0,12.3288515674765,359,5,6,114.0,8.784492059,50.56147012,LK Gießen
360,11,2001,LK Göttingen,4.0,47.28456062375629,360,7,8,410.0,10.09441644,51.55486849,LK Göttingen
361,11,2001,LK Heilbronn,2.0,20.4129096123772,361,6,4,217.0,9.220702606,49.17535877,LK Heilbronn
362,11,2001,LK Hochsauerlandkreis,6.0,73.85135598723613,362,4,8,19.0,8.427181649,51.32331517,LK Hochsauerlandkreis
363,11,2001,LK Karlsruhe,3.0,27.520575076823093,363,5,3,168.0,8.548759352000001,49.03666902,LK Karlsruhe
364,11,2001,LK Kitzingen,16.0,639.8235633908131,364,8,5,161.0,10.293139300000002,49.75479546,LK Kitzingen
365,11,2001,LK Konstanz,4.0,55.37453936938599,365,6,1,270.0,9.129606178,47.8477235,LK Konstanz
366,11,2001,LK Lüchow-Dannenberg,3.0,234.0937847043877,366,9,11,46.0,11.1083816,53.02062165,LK Lüchow-Dannenberg
367,11,2001,LK Main-Tauber-Kreis,2.0,53.506805110455,367,7,5,368.0,9.735726211,49.57583333,LK Main-Tauber-Kreis
368,11,2001,LK Märkischer Kreis,7.0,57.64894409812089,368,3,8,320.0,7.718627682,51.26186162,LK Märkischer Kreis
369,11,2001,LK Neckar-Odenwald-Kreis,4.0,101.2563099291946,369,6,4,171.0,9.285224519,49.46778434,LK Neckar-Odenwald-Kreis
370,11,2001,LK Neuburg-Schrobenhausen,1.0,41.39358399448079,370,9,3,173.0,11.21302825,48.6566017,LK Neuburg-Schrobenhausen
371,11,2001,LK Nordfriesland,10.0,233.09533573151816,371,6,15,172.0,9.114426279,54.87523833,LK Nordfriesland
372,11,2001,LK Passau,1.0,24.3608656227585,372,13,3,238.0,13.38156136,48.5843481,LK Passau
373,11,2001,LK Regen,17.0,908.6054992351984,373,12,3,208.0,13.0985455,49.02234446,LK Regen
374,11,2001,LK Regensburg,1.0,20.1843504003229,374,11,3,116.0,12.10381508,49.01832986,LK Regensburg
375,11,2001,LK Rhein-Erft-Kreis,2.0,19.433838588879368,375,1,7,332.0,6.7243826570000005,50.91095217,LK Rhein-Erft-Kreis
376,11,2001,LK Rhein-Lahn-Kreis,2.0,54.5508232885876,376,3,6,70.0,7.849472445,50.26741752,LK Rhein-Lahn-Kreis
377,11,2001,LK Rhein-Neckar-Kreis,2.0,16.66754163773232,377,5,4,167.0,8.900597803,49.50474932,LK Rhein-Neckar-Kreis
378,11,2001,LK Rhein-Sieg-Kreis,4.0,27.66813444262926,378,2,7,357.0,7.200650126,50.74223782,LK Rhein-Sieg-Kreis
379,11,2001,LK Rhön-Grabfeld,2.0,99.73559397478563,379,7,6,56.0,10.26110163,50.36123232,LK Rhön-Grabfeld
380,11,2001,LK Rottweil,1.0,24.2571255306246,380,5,2,98.0,8.532804845,48.25774542,LK Rottweil
381,11,2001,LK Schleswig-Flensburg,1.0,22.706343900193,381,6,14,245.0,9.676287624,54.49772785,LK Schleswig-Flensburg
382,11,2001,LK Schweinfurt,2.0,72.5723649599074,382,7,5,351.0,10.28494421,50.01617769,LK Schweinfurt
383,11,2001,LK Soest,3.0,41.395573318865104,383,4,9,231.0,8.193101765,51.58734747,LK Soest
384,11,2001,LK Tuttlingen,2.0,51.304624253852786,384,5,1,287.0,8.793968846,47.99870905,LK Tuttlingen
385,11,2001,LK Waldeck-Frankenberg,1.0,22.1724027493779,385,5,8,96.0,8.865451345,51.1965554,LK Waldeck-Frankenberg
386,11,2001,LK Waldshut,8.0,174.2379793830585,386,4,1,251.0,8.277484463,47.6936338,LK Waldshut
387,11,2001,LK Werra-Meißner-Kreis,1.0,40.1902337731931,387,7,8,239.0,9.936517026,51.20757939,LK Werra-Meißner-Kreis
388,11,2001,LK Würzburg,3.0,79.2367835574385,388,7,5,367.0,9.917228179,49.72641812,LK Würzburg
389,11,2001,LK Zwickau,1.0,8.55773619351894,389,11,7,381.0,12.53826191,50.74429118,LK Zwickau
390,11,2001,SK Berlin Neukölln,1.0,14.186185807509196,390,13,10,404.0,13.45221228,52.44930938,SK Berlin Neukölln
391,11,2001,SK Bonn,1.0,12.501736352271099,391,2,7,356.0,7.107119302999999,50.70274972,SK Bonn
392,11,2001,SK Braunschweig,1.0,11.169856281182499,392,8,10,299.0,10.52882819,52.28571452,SK Braunschweig
393,11,2001,SK Cottbus,1.0,55.4033672935455,393,14,9,125.0,14.36606791,51.77549306,SK Cottbus
394,11,2001,SK Düsseldorf,1.0,7.236384541474531,394,2,8,323.0,6.825464322,51.23556231,SK Düsseldorf
395,11,2001,SK Essen,3.0,24.37839902905598,395,2,8,109.0,7.00732044,51.43776931,SK Essen
396,11,2001,SK Frankfurt am Main,1.0,7.57751162937549,396,5,6,77.0,8.643139599,50.12140723,SK Frankfurt am Main
397,11,2001,SK Köln,12.0,51.568984076224346,397,2,7,358.0,6.95755812,50.95978658,SK Köln
398,11,2001,SK München,3.0,9.5312391355035,398,10,2,83.0,11.55480833,48.15608074,SK München
399,11,2001,SK Würzburg,4.0,155.91980778916567,399,7,5,237.0,9.937880783999999,49.78048468,SK Würzburg
400,11,2001,StädteRegion Aachen,1.0,8.65705092750682,400,1,7,309.0,6.417590692999999,50.61051921,StädteRegion Aachen
401,12,2001,LK Aichach-Friedberg,56.0,1642.6374967862914,401,9,2,338.0,11.07345012,48.41245885,LK Aichach-Friedberg
402,12,2001,LK Ammerland,1.0,30.0185114153728,402,4,12,330.0,8.032910638999999,53.22147688,LK Ammerland
403,12,2001,LK Aurich,1.0,17.528483786152506,403,3,13,113.0,7.551010077999999,53.67659651,LK Aurich
404,12,2001,LK Bad Kreuznach,1.0,23.171689344884896,404,3,5,198.0,7.673015056,49.81207435,LK Bad Kreuznach
405,12,2001,LK Bad Tölz-Wolfratshausen,1.0,30.539013589861003,405,10,1,315.0,11.48927975,47.740659,LK Bad Tölz-Wolfratshausen
406,12,2001,LK Bamberg,5.0,145.9942281035987,406,8,5,44.0,10.87589996,49.90065783,LK Bamberg
407,12,2001,LK Bayreuth,1.0,37.0385612576649,407,10,5,328.0,11.54100506,49.88512225,LK Bayreuth
408,12,2001,LK Biberach,1.0,15.9371015724607,408,7,2,124.0,9.738412896,48.12156599,LK Biberach
409,12,2001,LK Bodenseekreis,5.0,84.39920038944909,409,6,1,151.0,9.414845587,47.74277132,LK Bodenseekreis
410,12,2001,LK Calw,3.0,64.33384602019501,410,5,3,30.0,8.610782982,48.6878389,LK Calw
411,12,2001,LK Cham,3.0,80.6256042147041,411,12,4,159.0,12.6729384,49.22430336,LK Cham
412,12,2001,LK Dachau,9.0,236.1622338299863,412,9,2,9.0,11.34429534,48.34214662,LK Dachau
413,12,2001,LK Deggendorf,17.0,594.8374939757382,413,12,3,71.0,13.01836551,48.77997544,LK Deggendorf
414,12,2001,LK Dithmarschen,1.0,29.9142458286246,414,6,14,346.0,9.177040258,54.33656702,LK Dithmarschen
415,12,2001,LK Donau-Ries,2.0,59.772057009280005,415,8,3,179.0,10.70433724,48.80766878,LK Donau-Ries
416,12,2001,LK Donnersbergkreis,1.0,44.5180916578043,416,3,5,233.0,7.917653539,49.63007273,LK Donnersbergkreis
417,12,2001,LK Ebersberg,1.0,29.3422446817181,417,10,2,209.0,11.91814199,48.07381557,LK Ebersberg
418,12,2001,LK Enzkreis,1.0,23.930124037809602,418,5,3,349.0,8.728694255,48.90092033,LK Enzkreis
419,12,2001,LK Freyung-Grafenau,1.0,63.346823860636995,419,13,3,281.0,13.48604247,48.82855602,LK Freyung-Grafenau
420,12,2001,LK Gießen,1.0,15.5376009944065,420,5,6,114.0,8.784492059,50.56147012,LK Gießen
421,12,2001,LK Goslar,2.0,70.50190855964519,421,8,9,195.0,10.4187703,51.85454134,LK Goslar
422,12,2001,LK Groß-Gerau,2.0,29.322402022438503,422,4,5,275.0,8.489639367,49.90497794,LK Groß-Gerau
423,12,2001,LK Göttingen,3.0,35.75539752597221,423,7,8,410.0,10.09441644,51.55486849,LK Göttingen
424,12,2001,LK Günzburg,1.0,33.9270568278202,424,8,2,252.0,10.37483887,48.35507256,LK Günzburg
425,12,2001,LK Heilbronn,1.0,13.316465809974,425,6,4,217.0,9.220702606,49.17535877,LK Heilbronn
426,12,2001,LK Hochsauerlandkreis,24.0,331.73116080480213,426,4,8,19.0,8.427181649,51.32331517,LK Hochsauerlandkreis
427,12,2001,LK Hochtaunuskreis,1.0,18.4556705047626,427,4,6,88.0,8.508827335,50.28681196,LK Hochtaunuskreis
428,12,2001,LK Kitzingen,3.0,118.21208384490922,428,8,5,161.0,10.293139300000002,49.75479546,LK Kitzingen
429,12,2001,LK Konstanz,9.0,132.26836633367648,429,6,1,270.0,9.129606178,47.8477235,LK Konstanz
430,12,2001,LK Lüchow-Dannenberg,14.0,1155.4598031210912,430,9,11,46.0,11.1083816,53.02062165,LK Lüchow-Dannenberg
431,12,2001,LK Main-Tauber-Kreis,2.0,60.2647811030202,431,7,5,368.0,9.735726211,49.57583333,LK Main-Tauber-Kreis
432,12,2001,LK Mainz-Bingen,1.0,21.064703748347,432,4,5,169.0,8.08200023,49.92117144,LK Mainz-Bingen
433,12,2001,LK Marburg-Biedenkopf,2.0,28.942808190418106,433,5,7,57.0,8.742193944,50.84061268,LK Marburg-Biedenkopf
434,12,2001,LK Mecklenburgische Seenplatte,1.0,15.7654106889484,434,12,13,393.0,13.024983099999998,53.63764106,LK Mecklenburgische Seenplatte
435,12,2001,LK Miesbach,1.0,42.29919631527,435,10,1,321.0,11.80110436,47.75190695,LK Miesbach
436,12,2001,LK Märkischer Kreis,5.0,42.882688497642576,436,3,8,320.0,7.718627682,51.26186162,LK Märkischer Kreis
437,12,2001,LK München,1.0,12.472802361517198,437,10,2,149.0,11.62689387,48.09397884,LK München
438,12,2001,LK Neuwied,1.0,24.6720671080225,438,3,7,336.0,7.561404467999999,50.63868118,LK Neuwied
