,week,year,county,count,incidence
435,12,2001,LK Miesbach,1.0,42.29919631527
436,12,2001,LK Märkischer Kreis,5.0,42.882688497642576
437,12,2001,LK München,1.0,12.472802361517198
438,12,2001,LK Neuwied,1.0,24.6720671080225
439,12,2001,LK Nordfriesland,8.0,199.99712562275658
440,12,2001,LK Northeim,1.0,31.079494440223797
441,12,2001,LK Offenbach,1.0,11.297094763796599
442,12,2001,LK Ostallgäu,1.0,25.4503294403755
443,12,2001,LK Passau,2.0,43.7369959933727
444,12,2001,LK Potsdam-Mittelmark,1.0,13.9676725977543
445,12,2001,LK Regen,19.0,989.5237313534711
446,12,2001,LK Rhein-Sieg-Kreis,3.0,11.4649258056449
447,12,2001,LK Rheinisch-Bergischer Kreis,1.0,14.9509111749755
448,12,2001,LK Schleswig-Flensburg,1.0,22.706343900193
449,12,2001,LK Schwalm-Eder-Kreis,1.0,20.2172228274909
450,12,2001,LK Schwarzwald-Baar-Kreis,1.0,15.4921334389094
451,12,2001,LK Schweinfurt,1.0,29.644756995339197
452,12,2001,LK Sigmaringen,1.0,22.5414198589909
453,12,2001,LK Soest,5.0,64.9637633185084
454,12,2001,LK Tuttlingen,10.0,264.7561453523325
455,12,2001,LK Tübingen,1.0,12.1740894795577
456,12,2001,LK Waldshut,4.0,92.2347472612467
457,12,2001,LK Würzburg,3.0,79.8323395694046
458,12,2001,SK Augsburg,3.0,51.96127060087851
459,12,2001,SK Bamberg,3.0,205.9058879070933
460,12,2001,SK Berlin Steglitz-Zehlendorf,1.0,15.2731345563154
461,12,2001,SK Koblenz,2.0,69.4295294831448
462,12,2001,SK Krefeld,5.0,74.1421828374593
463,12,2001,SK Köln,13.0,58.096834342771935
464,12,2001,SK Ludwigshafen,1.0,17.725258493353
465,12,2001,SK Mannheim,2.0,28.733865876052597
466,12,2001,SK München,6.0,20.61651270504435
467,12,2001,SK Schwabach,1.0,96.0717335610589
468,12,2001,SK Stuttgart,1.0,7.632713811395639
469,12,2001,SK Wiesbaden,1.0,9.337940050424882
470,12,2001,SK Worms,1.0,37.7809961589321
471,12,2001,SK Würzburg,2.0,66.4415037927025
472,13,2001,LK Aichach-Friedberg,15.0,419.17448794328607
473,13,2001,LK Ansbach,1.0,14.5372314650299
474,13,2001,LK Bamberg,3.0,87.3133101124599
